platform,policy,seed,world,length_m,range_scale,odom_scale,marker_height_m,fov_deg,sensor_range_m,odom_scale_sigma,ratio_threshold,final_along_m,final_lateral_m,final_rot_rad,markers_placed,path_length_m,mission_time_s,blind_fraction,mean_yaw_rate_dps,glance_fraction,scale_estimate,lead_time_median_s,lead_time_n,wall_time_s
drone,glance,6,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,2.8600710582887534,0.44565851949806456,0.011752487609378543,0,300.0,300.5,0.35058430717863104,12.1698765376702,0.14,1.0,4.75,6,117.78615474700928
drone,oracle,0,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.4036050403559956,0.37980276648417394,0.011878962513188828,0,300.0,300.5,0.4323873121869783,0.565595814649476,nan,1.0,8.0,5,86.63007521629333
drone,oracle,1,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,1.0200247514468954,0.5214759426513869,0.006133948526957673,0,300.0,300.5,0.3722871452420701,0.6655241885110618,nan,1.0,10.75,6,84.32642126083374
drone,oracle,2,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.4571613099014299,0.6261215369995671,0.008412562595601228,0,300.0,300.5,0.33889816360601,0.9446308734351134,nan,1.0,6.0,6,84.86205887794495
drone,oracle,3,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,5.236491701142017,1.5606758348202787,0.00843644620484105,0,300.0,300.5,0.2287145242070117,0.12642308733029414,nan,1.0,4.25,4,88.33517098426819
drone,oracle,5,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,2.275055374548186,0.5290490649313728,0.011558828414631548,0,300.0,300.5,0.32554257095158595,0.8262337203241056,nan,1.0,3.75,2,82.43894743919373
drone,oracle,4,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,1.9508531126143824,0.7590926222549822,0.01704340484994031,0,300.0,300.5,0.5091819699499165,0.5075472379981019,nan,1.0,5.0,7,93.05032777786255
drone,oracle,6,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,3.1569323691236177,0.6890556419045017,0.024830380926371153,0,300.0,300.5,0.41736227045075125,0.39397358615802464,nan,1.0,8.0,4,88.59799098968506
drone,oracle,7,junction,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.294630109194842,0.38173974821769985,0.008555431543300752,0,300.0,300.5,0.31886477462437396,0.38103389194396153,nan,1.0,2.75,2,83.84288692474365
drone,forward,0,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.18709232060006584,0.6342764982794585,0.0069982892657284605,0,300.0,300.5,0.6928213689482471,0.04294172608513328,nan,1.0,9.75,4,98.79848551750183
drone,forward,1,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,1.5979445911876702,0.4722125342245619,0.003809195948443108,0,300.0,300.5,0.6527545909849749,0.13748927736133323,nan,1.0,7.5,4,98.12887144088745
drone,forward,3,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,8.280295193161832,0.6312964114702155,0.010427530441641557,0,300.0,300.5,0.6093489148580968,0.12003983032149858,nan,1.0,5.0,3,98.40565085411072
drone,forward,2,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.4516583511723797,0.7267132498932884,0.012975640564240332,0,300.0,300.5,0.669449081803005,0.08660833192903966,nan,1.0,5.25,4,102.3955237865448
drone,forward,4,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,3.0116208975013468,0.24617167231397935,0.018653661801442973,0,300.0,300.5,0.7412353923205343,0.03797933939808665,nan,1.0,4.75,4,96.74007153511047
drone,forward,5,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,2.901924168099046,0.49009155485865946,0.012324444115136696,0,300.0,300.5,0.672787979966611,0.09419087339909749,nan,1.0,9.5,4,95.6969358921051
drone,forward,6,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,4.566982315731622,0.9046561415793697,0.019440634050787824,0,300.0,300.5,0.66110183639399,0.06718468174129671,nan,1.0,4.5,2,95.8661720752716
drone,forward,7,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,0.08455840288376781,0.27924669017214115,0.007242191463907297,0,300.0,300.5,0.6310517529215359,0.12477849777637735,nan,1.0,5.5,4,95.0860607624054
drone,sweep,1,mixed,300.0,1.0,1.0,1.0,90.0,30.0,0.02,0.0028264114279125683,1.164665022861779,1.53442715012091,0.006701077767430512,0,300.0,300.5,0.5676126878130217,12.15097563542595,nan,1.0,6.5,3,93.41390204429626
